"Year","cpue"
81,99.0375991553823
82,76.3775403906841
83,80.2557677158335
84,90.1192773742792
85,77.0551196713697
86,71.7606641250571
87,88.1510720235376
88,93.8446467232749
89,94.4480375364235
90,85.1730848927411
91,79.9520400820343
92,90.8246797884969
93,76.3208630819058
94,87.0256533008965
95,83.486543187636
96,93.274636988558
97,103.056477352648
98,80.1637975161264
99,83.4655665795602
100,83.9149213449156
101,79.8897279506657
102,86.2069346346027
103,65.6797997211083
104,91.8544020341137
105,95.3291428553359
106,86.0036583638355
107,62.0762724446857
108,76.2677813433179
109,77.1258000722517
110,79.816466829473
111,79.3023969422176
112,76.880061721132
113,93.3560938640795
114,70.3928999234479
115,56.6840576449425
116,77.7115791212514
117,90.2979443500175
118,62.9439426695931
119,76.1570071546219
120,90.9493660055888
121,83.8270908490546
122,70.2385716774638
123,86.0767028220656
124,80.9746090586595
125,81.2320449919156
126,60.9092987531119
127,58.2069592172682
128,72.6044646495989
129,70.9200175473819
130,60.9976262245393
131,55.6699375267365
132,69.8917996664372
133,81.7543686239419
134,66.9439078606853
135,66.4017357565126
136,78.2107933385668
137,83.5359917975042
138,75.7441963481358
139,64.1337843110408
140,73.9072416245701
141,96.1404061381007
142,82.6085535245749
143,75.8433155959891
144,79.052156611545
145,86.3816014118178
146,65.9968602659528
147,66.7622487356603
148,73.4265413499257
149,77.8549298070837
150,59.3764061235749
151,50.8029811172925
152,61.1249810914716
153,67.8087348734771
154,74.7833320092406
155,62.3579809877646
156,73.5811398655245
157,76.8295736144357
158,78.6362703673437
159,69.6993392015254
160,53.1958879566785
161,71.3026261871351
162,77.6215654325687
163,75.1782030914855
164,63.4447481852614
165,82.1883012106606
166,80.2422658194114
167,51.7462556814157
168,66.7130944655306
169,77.9331121017829
170,76.7498130430758
171,66.5315885987536
172,56.2368129275843
173,66.494436761148
174,65.5017356234149
175,51.9734668519335
176,49.6087901739791
177,54.2227583343015
178,58.6673191621408
179,56.3893839664054
180,52.1240680121457
181,61.8104677319521
182,59.3986586186919
183,52.9847894940461
184,60.1958310682585
185,73.4694457475838
186,64.5705535133038
187,70.5369725164047
188,62.9421328257818
189,74.687206594583
190,67.2333675923542
191,65.2238103283164
192,70.9748360089495
193,67.8455895460475
194,66.7894087515867
195,66.776038346444
196,67.3122057156143
197,60.1265718841915
198,58.3955424502371
199,60.1686426351731
200,49.366380723741
201,54.8755605974974
202,51.2511125899301
203,51.8504054863037
204,39.6104629491931
205,58.3382467706862
206,51.1992524879694
207,55.4944946537269
208,50.0630464827985
209,52.3507118215345
210,54.062669628283
211,58.0202383596672
212,56.8706728527384
213,62.9326579916568
214,67.8171469619617
215,65.0954671806388
216,66.440384172825
217,55.5141882815416
218,71.1178485405455
219,63.9389775867299
220,60.8983043610755
221,62.6205699939677
222,63.6146309080212
223,61.1443556605457
224,71.7798610970543
225,69.4228008960968
226,61.9821595787381
227,63.5467890929777
228,71.7696094953265
229,71.6333547779668
230,61.0932177078724
231,55.3951115821307
232,67.0711451164957
233,60.7099779644285
234,56.6614424859735
235,64.855307692085
236,71.1929802122238
237,45.8213484922909
238,50.5922131205926
239,48.5771655918431
240,59.5221289111283
241,56.1931262440304
242,48.068553941258
243,52.8117054177046
244,78.5151048549781
245,65.8884938318023
246,74.7500351946891
247,54.227250121429
248,87.3879973227
249,67.8280257120584
250,76.3334333272956
251,77.2811490296925
252,88.5925873062658
253,82.1785348505443
254,88.9173229568988
255,61.8165592104334
256,94.2886382979267
