"Year","cpue"
81,119.639157903473
82,93.5626155597819
83,104.656388901708
84,113.429195902268
85,92.4042061139349
86,86.7508916465142
87,96.6891387022353
88,105.818731574593
89,95.4489176202754
90,90.1618794082043
91,81.6763569201145
92,87.6825740054227
93,74.1455519128793
94,86.5112045470986
95,76.1215111641724
96,83.9959094173981
97,99.600712810257
98,72.2574776379773
99,77.8191003196001
100,73.749421257285
101,70.9473327907495
102,75.538520756254
103,57.5946770474876
104,81.4407431577534
105,91.8037414760458
106,81.775979217511
107,57.2704838624657
108,76.4220313569058
109,76.9341036549451
110,78.1554274980597
111,81.1249585344689
112,74.8963444435392
113,93.753448189427
114,72.8288123926558
115,56.0560262036451
116,85.4009552761321
117,92.7090183122191
118,81.1600937159724
119,92.4352948720058
120,92.6563267209206
121,96.5521595384093
122,72.5212470878476
123,81.4383421008376
124,84.4042064486022
125,78.6107072480517
126,64.2460249819893
127,57.1090461137775
128,68.3965750447234
129,71.1744156862176
130,60.4535104409013
131,59.3222811291424
132,74.1763197773481
133,75.3725782040473
134,68.4024598630917
135,55.0254673476929
136,59.0426040541792
137,63.5934658666829
138,52.2598046750119
139,44.985088261284
140,45.2200753154428
141,58.6424402634157
142,49.5748035883062
143,46.4142872079331
144,56.120634719305
145,64.7333595389878
146,53.8599058171236
147,57.9485184264929
148,64.5836024089971
149,74.2886173539038
150,54.2744511719522
151,51.9148023163768
152,56.3120212906594
153,66.7950603555167
154,70.2231639954041
155,61.1446124911605
156,67.3630353414688
157,69.6845044411236
158,74.9238487919308
159,65.5919217674219
160,51.8623306859128
161,67.3320539466552
162,77.7346390048935
163,68.8488380948197
164,64.0347635090562
165,85.0754146915437
166,96.0549553051238
167,62.5100619761817
168,74.929703485998
169,90.2104292126829
170,99.9439103993456
171,86.6490946219264
172,74.3766398757887
173,74.3635452362894
174,70.0609496381392
175,58.9498786205129
176,55.9537565624472
177,56.7332047948976
178,61.3172043130969
179,64.5699653766919
180,56.5018922554003
181,61.8624258875067
182,53.9858676032249
183,48.7807846554029
184,51.6260336644265
185,55.1612168215781
186,50.6689317352117
187,53.5291994984926
188,49.1805516099012
189,52.7274087662964
190,50.7797281180003
191,46.1860582448402
192,48.5238199813283
193,47.8604517849591
194,45.7353196083246
195,50.246308770675
196,50.5529260401159
197,53.0252662665642
198,56.9682966461729
199,57.5176551168459
200,53.9665766953109
201,65.6659642883211
202,64.8560618560772
203,62.3197411387188
204,52.6824391691959
205,73.9959858844206
206,70.7844236020566
207,73.0860402419317
208,65.4682215540799
209,64.050053038074
210,68.0414006707885
211,64.4942101142845
212,63.8841970742514
213,68.0545186233414
214,69.58855689124
215,62.7397977269088
216,70.5989901631844
217,58.6331615478755
218,68.6415739010796
219,64.2461979080139
220,60.4408338950316
221,64.8376137497157
222,66.6995771017362
223,59.2810990916187
224,73.7535822161597
225,64.319292219085
226,59.6899314738236
227,60.3484895031562
228,65.7169404125712
229,65.9875175336244
230,55.4983090527721
231,50.4485919348638
232,67.7414383776254
233,56.3653649369265
234,55.9319695068849
235,56.4152751087955
236,71.9117476274486
237,50.3031507200242
238,46.142163516719
239,55.0440173595415
240,58.1556745966599
241,58.0425518903976
242,44.9383943984614
243,51.624101011868
244,63.5916174905398
245,56.093622158966
246,64.2008827164872
247,42.2559371333645
248,75.8593541297693
249,50.0813778207418
250,56.307525048867
251,67.9265922039692
252,72.6816478454148
253,52.2097314253772
254,80.0143773623322
255,45.1262951110507
256,68.9198937412572
