"Cell","year","quarter","n","0","10","15","20","25","30","35","40","45","50","55","60","65","70","75","80","85","90","95","100","105","110","115","120","125","130","135","140","145","150","155","160","165","170","175","180","185","190","195"
1,32,3,2,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0.2,0,0.2,0,0,0,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,33,1,2,0,0,0,0,0,0,0,0.2,0,0,0.2,0,0.2,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0
1,33,2,6,0,0,0,0,0,0,0,0.0850929920931731,1.05446086496299e-05,0.0274262291109781,0.0548524582219562,0.0874702341871992,0.0537892848405856,0,0,0,0.0674040771278257,0.0850929920931731,0,0,0,0.0537681956232864,0.118795030657086,0.0537681956232864,0.112519221204151,1.05446086496299e-05,0.0811944247342644,0.0337125831725625,0.0850929920931731,0,0,0,0,0,0,0,0,0,0
1,33,4,2,0,0,0,0,0,0,0,0,0,0,0,0.2,0.2,0,0.2,0,0.2,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0
1,34,1,6,0,0,0,0,0,0,0.114322891619807,0,3.80580413167061e-06,0.0499863658861676,0.0856733025760618,0.0356907424940259,0.150017439917964,0.0499863658861676,0,3.80580413167061e-06,0,0,0.114322891619807,0,0,0.0356907424940259,0.0499825600820359,0.114322891619807,0,0,0.114322891619807,0.0499825600820359,0,0.0356907424940259,0,0,0,0,0,0,0,0,0
1,34,2,6,0,0,0,0,0,0,0,0.0753989348586403,0.033764964009115,0.0160508726127161,0.0418401518453828,0.0863667322556256,0.132600194031553,0,0.156087125928869,0,0,0.0694959723079405,0.242453858184494,0.0382343328857342,0.0160508726127161,0,0,0,0.0365508956337945,0.033764964009115,0.00528925621158825,0,0.0160508726127161,0,0,0,0,0,0,0,0,0,0
1,35,1,6,0,0,0,0,0,0,0,0,3.48648484766669e-07,0.183924260678077,0.0934237740325637,0.109499164706002,0.10527547459061,0.00292328738705048,0.106576225967436,0.10527547459061,3.48648484766669e-07,0.10527547459061,0.091801238022339,0,0.0905004866455132,0.00130040272834104,0,0,3.48648484766669e-07,0,0.00292328738705048,0,0.00130040272834104,0,0,0,0,0,0,0,0,0,0
1,35,2,6,0,0,0,0,0,0,0,0,0,0.0213469160182974,0.127877568383332,0.149529889763331,0.0721268601170001,0.225791910500555,0,0.00166564185890848,0.160929981134823,0.0560605421283652,0,0.104865010506126,0,0.0177275313472113,0,0.0230081293768738,0.0213424875179653,0.00166564185890848,0,0.0160618894883028,0,0,0,0,0,0,0,0,0,0,0
1,36,1,6,0,0,0,0,0,0,0,0,0.000431957096700966,0,0,0.10347211027002,0,0.000431957096700966,0.000431957096700966,0.224455296146599,0.199568042903299,0.0785848570267201,0.0253192103400012,0.0960959326332787,0.0960959326332787,0.000431957096700966,0,0.0960959326332787,0.0785848570267201,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,36,2,5,0,0,0,0,0,0,0,0.0752385181302619,0.00150506742261984,0.123272811612763,0.0308222869110781,0,0,0,0.00148867025697544,0.0939227977930156,0.10606080504134,0.0308386840767225,0,0.0924341275360401,0.151965706517499,0.0752385181302619,0.00148867025697544,0.0924341275360401,1.63971656443942e-05,0.0308222869110781,0,1.63971656443942e-05,0.0924341275360401,0,0,0,0,0,0,0,0,0,0
1,37,1,2,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0.2,0,0,0,0,0.2,0,0.2,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0
1,37,2,6,0,0,0,0,0,0,0.039910320918134,0,0.145533654931063,0.0585311467926395,0.0462820400636854,0.00419748234688335,0.00427546141221706,0,0.0504795224105688,0.0148446629046518,0.00637171914555141,0.00419748234688335,0,0.18116851443698,0.00427546141221706,0,0.141258193518846,0.141258193518846,0,0.00797364531673698,0.00398682265836849,0.00419748234688335,0.141258193518846,0,0,0,0,0,0,0,0,0,0
1,38,2,5,0,0,0,0,0,0,0,0,0,0.127344441730726,0.13443766868413,0.0416888497096488,0,0.054367240720408,0.054367240720408,0.103943909569943,0.0298201918009478,0.054367240720408,0.0413520660530293,0.0658991149724895,0,0,0.000336783656619435,0,0.054367240720408,0.103943909569943,0,0,0.103943909569943,0.0298201918009478,0,0,0,0,0,0,0,0,0
1,38,4,3,0,0,0,0,0,0,0,0.099370165227593,0,0,0.2,0,0.201259669544814,0,0,0.299370165227593,0,0,0,0,0.099370165227593,0.100629834772407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,39,1,5,0,0,0,0,0,0,0,0,0.16563334054931,0.192974331107469,0.0198855298173445,0,0.0144811296333454,0.172659009441841,0.0198855298173445,0.152773479624496,0,0.0198855298173445,0,0,0,0.0418221201915046,0.0144811296333454,0,0,0.16563334054931,0,0,0.0198855298173445,0,0,0,0,0,0,0,0,0,0
1,39,2,6,0,0,0,0,0,0,0,0,0.121338501986485,0.0439069777500468,0.206887617469833,0.0839358251770485,0.110019956292397,0.0159689384594763,0.0272874841535647,0.0406794025640075,0.00322757518603925,0.0867524685215638,0.0594649843679992,0.0159689384594763,0,0.0940510178329206,0.0305150593396039,0.0220131569900309,0.0159689384594763,0.0187855818039916,0.00322757518603925,0,0,0,0,0,0,0,0,0,0,0,0
1,39,4,3,0,0,0,0,0,0,0,0,0,0,0.202594910709646,0.101297455354823,0,0.098702544645177,0.2,0,0.101297455354823,0,0.098702544645177,0,0,0,0,0.098702544645177,0,0,0,0,0.098702544645177,0,0,0,0,0,0,0,0,0,0
1,40,1,6,0,0,0,0,0,0,0,0,0.000739399783852951,0.0160150137675493,0.0349105467170695,0,0.114688227093279,0.113803490423836,0.139227730689425,0.0511406259735045,0.103165988616452,0,0.139227730689425,0,0.0671556397410538,0.113064090639983,0.0279331133883286,0,0.0511406259735045,0.00162413645329627,0.026163640049442,0,0,0,0,0,0,0,0,0,0,0,0
1,40,2,5,0,0,0,0,0,0,0,0,0.106026547544894,0.0334355772034285,0.135872694660994,0.0996627082919046,0.133212452580681,0.106026547544894,0.106026547544894,0.139462124748323,0.03196476563306,0,0.03196476563306,0,0.00477886059727341,0.0452908982203314,0,0.00477886059727341,0.00477886059727341,0.0167177886017143,0,0,0,0,0,0,0,0,0,0,0,0,0
1,40,4,2,0,0,0,0,0,0,0,0,0,0.2,0,0.2,0,0,0,0.2,0,0,0.2,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0
1,41,1,7,0,0,0,0,0,0,0,0.000155744658861144,0.0554408390683952,0.192641746489338,0.0993516721488093,0,0.0432036959870685,0.0561479761617407,0.0644913960570622,0.0432036959870685,0.0433594406459297,0,0.135352859284077,0,0.101355464944536,0.0552850944095341,0,0.101355464944536,0,0,0.00849916455418258,0.000155744658861144,0,0,0,0,0,0,0,0,0,0,0
1,41,2,9,0,0,0,0,0,0,0,0,0.096447627785852,0.0380242796038132,0.190800203947505,0.0703230430763489,0.0344048157833154,0,0.119853042411959,0,0.000321006039797742,0.0358365476507918,0.00329710569500238,0.109527222165161,0.00999271516623002,0,0.123793512272254,0.0930122495937934,0.00321542605276066,8.16796422417218e-05,0.0298298174565992,0.0339966887312216,0.00724301692535226,0,0,0,0,0,0,0,0,0,0
1,41,3,2,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0.4,0,0,0,0.2,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,42,1,5,0,0,0,0,0,0,0,0,0,0.0454257336303418,0.0762907570955719,0.114894486250172,0.160320219880514,0.0484945367737424,0.114894486250172,0.0484945367737424,0.0277962203218295,0,0,0,0,0.163389023023914,0.0484945367737424,0,0.0277962203218295,0.114894486250172,0,0,0,0,0,0.00881475665425615,0,0,0,0,0,0,0
1,42,2,6,0,0,0,0,0,0,0.00440071882290402,0,0,0.146920981194817,0,0.00918677112322473,0.22894961369758,0,0,0.0394325860577993,0.0334404936897143,0.112274447437338,0,0.00440071882290402,0,0.0590711111732683,0.00478605230032071,0.121224989053631,0.0024120801355286,0.189607188809011,0,0,0,0,0,0,0.0438922476819586,0,0,0,0,0,0
1,43,1,4,0,0,0,0,0,0,0,0.104343480825563,0,0.192334100842703,0.163526025874407,0,0,0.207955025705937,0,0,0.0361848475769532,0,0.00766589915729696,0.00766589915729696,0.0518057724401868,0,0,0.140528328402516,0,0,0.0518057724401868,0,0,0,0.0361848475769532,0,0,0,0,0,0,0,0
1,43,2,7,0,0,0,0,0,0,0,0.00166392786377066,0.0265373647838265,0.0219689556163302,0,0.120619165268289,0.0612144005497923,0.0500074101118077,0.0706117551564809,0.0409093727972328,0,0.0977551994960847,0.00456840916749631,0,0.127457581855333,0.00913681833499262,0.00166392786377066,0.00509568056360787,0.205701760119385,0.0101913611272157,0,0.00456840916749631,0,0.0409093727972328,0.00166392786377066,0,0,0.0977551994960847,0,0,0,0,0
1,43,4,3,0,0,0,0,0,0,0,0.0830554609253487,0.2,0,0,0.0830554609253487,0.116944539074651,0.0830554609253487,0.116944539074651,0,0.116944539074651,0,0.0830554609253487,0,0,0,0,0,0,0,0,0.116944539074651,0,0,0,0,0,0,0,0,0,0,0
1,44,1,8,0,0,0,0,0,0,0,0,0.0947263668678009,0.00704342248096264,0.000747697993394062,0.0876829443868383,0.191561559993841,0.000803781147517872,0.000245428958043467,0.104626313600397,0.0884306423802323,0.10487174255844,0.207757231214005,0.00704342248096264,0,0.00704342248096264,0.000245428958043467,0.00104921010556134,0.0880848349605972,0.00704342248096264,0,0.000993126951437529,0,0,0,0,0,0,0,0,0,0,0
1,44,2,6,0,0,0,0,0,0,0,0,0.0221003205486485,0.15189099657259,0.282235844526472,0.112025948497668,0.00573820697585963,0.0469359892825079,0.00331706757789572,0,0.0456878640294461,0,0.00331706757789572,0.0423707964515504,0.0844645069381305,0,0.0876969655373614,0.10979728608601,0,0,0,0.00242113939796391,0,0,0,0,0,0,0,0,0,0,0
1,44,4,2,0,0,0,0,0,0,0,0,0,0,0.2,0,0.2,0,0,0,0,0.2,0,0,0,0,0.2,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,45,1,6,0,0,0,0,0,0,0,0.075206758190034,0.0309387013055477,0.0309071414188591,0.0973718109927158,0,0.164395741749289,0.075206758190034,0.155032343229518,0.089267273541657,0.00705362272366824,0,0.00705362272366824,0.00461882684944992,0,0,0.0309071414188591,0.00705362272366824,0.051274949512441,0.075206758190034,0,0,0.0868324776674387,0.00705362272366824,0.00461882684944992,0,0,0,0,0,0,0,0
1,45,2,7,0,0,0,0,0,0,0,0,0,0.0717655265317657,0.0322181302039634,0.0420741576242954,0.0522718117381095,0.0703114637359902,0.136241614202421,0.10056279938395,0.0418433758721669,0.0322181302039634,0.121957669831601,0.0296913689074703,0.0656595414515738,0.0736666821857602,0.00398082409226855,0.04772535561843,0,0.0359681725441035,0,0.0380933335320268,0,0.00375004234014011,0,0,0,0,0,0,0,0,0
1,45,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0.2,0.2,0.2,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0
1,46,1,6,0,0,0,0,0,0,0.0252360216151399,0.0879496439216697,0.0744124560883662,0,0.0333743643889021,0.00149434283864258,0,0.137126078394896,0.0612192794678872,0.00575787843970453,0.0318800215502595,0.0130100997180516,0,0.0571160431653995,0.0996484777035061,0,0.0376378999899641,0.141389613995958,0,0.0744124560883662,0,0.0612192794678872,0.0318800215502595,0,0,0,0.0252360216151399,0,0,0,0,0,0
