"Year","cpue"
81,102.911130198142
82,80.0958753523661
83,99.1850070301187
84,102.991928557716
85,90.2161499115815
86,82.8293427958537
87,105.552325813939
88,112.859796169169
89,110.449108768665
90,112.767338508907
91,99.0533694398279
92,110.148337633645
93,96.1256810844512
94,91.1721895941899
95,87.774558260855
96,90.5693091864525
97,97.8562148785694
98,78.4854906412466
99,76.2664963526332
100,72.0070888176003
101,72.932224168213
102,75.2524395618064
103,60.2506111747483
104,85.1900437846209
105,82.9059998100191
106,85.144340771813
107,54.1451594697783
108,66.949871769886
109,73.857650868077
110,68.3107802017592
111,71.3192069204183
112,69.1556343630914
113,88.5666716446067
114,66.5043059869745
115,60.2400112157144
116,84.5359302458744
117,103.407894327874
118,80.7907393804692
119,92.4572670542858
120,106.161991328921
121,101.894264563233
122,83.3070354261597
123,108.139609836662
124,102.053691887393
125,99.2923711754197
126,83.6430886538121
127,66.2580427202344
128,82.5131181306136
129,96.7575547967968
130,74.8223667160968
131,73.2723075654762
132,84.9636733440843
133,82.6811998980845
134,69.4431175060984
135,60.8816499667756
136,66.4964859504683
137,66.2126975482915
138,54.9410206721905
139,49.4365094781937
140,48.8119422738477
141,65.9042567679339
142,52.5866009384254
143,50.8694157769558
144,62.2013936338609
145,70.4837131445792
146,55.4325759544802
147,63.9576884149659
148,60.0792296993359
149,70.6551784197023
150,53.6658245510667
151,47.4919872486817
152,50.6674786012948
153,58.3597632885827
154,62.0587985354964
155,48.0991854161982
156,52.33340534433
157,58.0523958225419
158,63.5418610113135
159,54.6834220179053
160,47.7010692808607
161,61.0579817277346
162,70.4501470923043
163,64.4207096012114
164,55.2392178164709
165,76.5893750720594
166,84.4801830179103
167,59.4725336435454
168,73.151566277574
169,88.9739733490784
170,92.7466460875248
171,86.8777057991491
172,80.3608306328111
173,74.6222236303603
174,75.6027155701183
175,61.7783748066059
176,56.5192858855418
177,62.4309668849934
178,60.2080897816094
179,61.2019692079297
180,55.377106187941
181,58.5379399084797
182,62.4665886036222
183,51.0869175844158
184,53.8397023794368
185,61.8038576232985
186,57.964097817955
187,58.1688052506788
188,51.0107387700199
189,53.3241139666858
190,52.1488479700852
191,53.6316653047137
192,50.6111283472739
193,52.1164097278885
194,48.5781573235166
195,52.74119985498
196,51.3670389366213
197,57.8059547153934
198,52.5360151173429
199,59.151242281194
200,52.1491927320084
201,59.7371515907528
202,60.7805319665446
203,56.2346000524698
204,45.399064172504
205,63.1427028493764
206,54.9432880489363
207,59.7535184401466
208,56.209396411138
209,53.1961900324931
210,58.1916828917581
211,52.9933281897068
212,49.5190036337889
213,59.7660859492711
214,59.4446760164654
215,59.1415950707916
216,61.1091339380581
217,50.6625385041553
218,63.9951984074579
219,53.0251504335889
220,47.6062777415977
221,50.3637773260584
222,47.1677989463649
223,43.1790863337102
224,50.5774432686399
225,48.460425252198
226,42.5218910253898
227,47.5551325885299
228,51.8193420069579
229,57.1572365017875
230,48.7671804365154
231,45.5482649447548
232,62.6680607349873
233,54.1602433938193
234,54.1906190399125
235,63.1541006508779
236,77.996355159378
237,51.0551418094494
238,50.2619630210174
239,47.6248877604522
240,56.4446054303346
241,58.3692999659429
242,50.7671115674752
243,59.1922633004986
244,81.6669551507657
245,74.3127380424699
246,88.7648603556025
247,66.0947500113971
248,104.810723034445
249,71.7286045928885
250,85.8945680160334
251,82.5941066070645
252,93.5628671881892
253,72.9525347992505
254,74.2479669158777
255,51.1867962600818
256,74.5835628649295
