"Cell","Key","Value","Improvement"
1,"Lat","-2.5",21.6832065630383
1,"Lon","57.5",13.3723733149595
1,"Lon","62.5",10.2882193969062
1,"Lon","52.5",2.26577563764977
1,"Lat","-17.5",2.04717970660658
1,"Lon","37.5",1.8664318350834
1,"Lat","-7.5",1.06402234194093
1,"Lon","42.5",0.908841119189674
1,"Lat","-12.5",0.629161353504969
1,"Lat","-22.5",0.616380468271473
1,"Lon","47.5",0.455165585656232
2,"Lon","72.5",8.19188887059624
2,"Lat","-7.5",6.07937479524435
2,"Lon","77.5",5.81950977232282
2,"Lon","82.5",4.65834779399233
2,"Lon","87.5",2.34627605989363
2,"Lat","-2.5",2.29474353279716
2,"Lon","92.5",0.590300271205024
3,"Lat","7.5",6.07433801373338
3,"Lat","12.5",6.00557156216291
3,"Lon","47.5",2.81062285668236
3,"Lon","52.5",1.28196792195558
3,"Lon","57.5",0.674099691520382
3,"Lon","62.5",0.588158409786729
3,"Lat","17.5",0.441533071797721
3,"Lon","87.5",0.389612689736509
3,"Lon","67.5",0.248508548036398
