"Year","cpue"
81,81.3033121268112
82,64.1953519783404
83,71.3271250817192
84,80.3891053283845
85,63.5363687218897
86,64.9385678127694
87,79.7846268911275
88,88.5126157361894
89,90.5899835852202
90,84.080198472833
91,83.2460113139331
92,96.6150913206079
93,86.2539466192312
94,86.6635456790918
95,90.3438054225542
96,89.0312696781477
97,100.979539000161
98,73.574412799536
99,75.6229930957392
100,70.659919534205
101,76.724256864429
102,76.0988596401089
103,57.8360229744245
104,76.2333958365674
105,84.572683564404
106,75.3437142607694
107,52.709439674528
108,65.2636044299463
109,57.9344857012931
110,62.2120696088957
111,62.0507397355311
112,58.5162875059975
113,76.1427486439381
114,55.6519129550832
115,46.9160393602043
116,73.0599727094089
117,84.5011535220781
118,66.4119154548401
119,71.3193632058666
120,83.9846611135115
121,84.3945596122545
122,67.6040339425894
123,82.361869735662
124,79.9962203850476
125,81.7517052813865
126,63.6792846831051
127,54.6214158788399
128,76.5206955425546
129,77.2448008101979
130,67.0214974915792
131,63.414440734754
132,78.7764550397958
133,91.3825562412875
134,67.7921089197378
135,60.1401676182238
136,65.506358026061
137,68.1018247229349
138,56.8860686546777
139,48.4218304635734
140,52.6734509142317
141,67.0531588784361
142,55.0178398663811
143,50.2016150254206
144,61.2983081458592
145,65.6502924872502
146,54.9213750113909
147,59.1865024386044
148,59.9531723933343
149,70.0566877281375
150,50.5747512811933
151,47.3772783138769
152,49.529619395889
153,60.8883081883673
154,60.5843492224468
155,50.1287686752307
156,56.2384602699233
157,62.6029978322743
158,64.5310246687371
159,58.3356633463488
160,48.1182723022149
161,59.9589812645762
162,67.4314581072244
163,61.8192786944081
164,48.9768255122356
165,64.7902530096638
166,69.3370945003142
167,49.4810179448106
168,63.4405985287161
169,71.804064180151
170,81.2909391616847
171,75.0845422279457
172,70.0640383510388
173,76.9801159582578
174,74.2368328814776
175,71.0490581141632
176,62.4215987097511
177,67.0947659419845
178,73.72264814944
179,74.7873212032015
180,63.6198530781256
181,75.817221512148
182,76.7999662551323
183,65.2349618869415
184,69.0071993542327
185,73.2323499725457
186,70.5973750617904
187,71.2425990514807
188,65.4071182459022
189,73.7763899888455
190,64.6077306566024
191,64.3911370639474
192,66.0877515583652
193,62.7959698563729
194,58.1596697676266
195,58.4592953221412
196,57.7121275179927
197,55.2053452196219
198,53.3270187859622
199,54.589442596706
200,46.3077286870477
201,51.8761853667336
202,52.0013203601907
203,46.382521994794
204,35.4903101108808
205,50.9207516512321
206,47.1944105832921
207,53.8986037748357
208,48.3416025259804
209,47.7574067537087
210,56.407506126605
211,53.3173061184685
212,51.0221260292621
213,57.9814583551415
214,60.7404723737308
215,59.7060481524439
216,64.0355187252696
217,51.9199622562223
218,69.6086287453969
219,62.8591469344696
220,58.0744697226262
221,60.0782937518505
222,58.3072220259961
223,52.4962938204231
224,60.5316779959558
225,59.4974751563942
226,52.3418450872607
227,54.5379308260545
228,59.2634203598903
229,60.4246371385939
230,51.8815391197648
231,49.9002680338296
232,61.150411912291
233,53.4157653035982
234,53.1018951899079
235,51.3508989413291
236,66.4760077336654
237,41.2908366529676
238,43.0573396028641
239,46.4310371826296
240,41.6043171438694
241,47.8091753064197
242,34.3200403961674
243,42.084129520652
244,62.5953613415209
245,57.9781332785385
246,66.2193375893995
247,44.7229419533913
248,75.7693922328441
249,60.1507388625935
250,78.7365485437173
251,76.941516881213
252,85.5596214815855
253,74.1125254545883
254,84.5861951850967
255,61.1301980656521
256,92.8315644398411
