"Year","cpue"
81,98.2830122964999
82,76.823570888033
83,81.004931948512
84,86.0561953490985
85,76.660296884454
86,76.9902936399649
87,86.694319902953
88,90.4744793593878
89,94.3639681348959
90,90.392777071138
91,88.6462641965337
92,99.0429869282472
93,82.372296780123
94,87.3996849881837
95,81.485933668087
96,80.9470461357137
97,91.4231515798424
98,68.8253339543754
99,72.7163877043329
100,71.6762525657712
101,66.149757188743
102,65.2207609258696
103,56.5295025514788
104,71.3338389045176
105,82.1893477496799
106,73.8679971114709
107,53.1947312596531
108,68.0456222823442
109,71.2682077190794
110,73.8637432693576
111,72.25230809432
112,71.0163682802479
113,87.8943717982499
114,74.9647155369408
115,59.7628883544441
116,83.5135220665816
117,89.8563845473457
118,69.8370911452668
119,79.8269831279016
120,90.3334289543452
121,88.9218493154216
122,66.2492421883589
123,79.5131069629003
124,79.6347628467594
125,74.8591331949462
126,62.1254285271623
127,53.9845363169118
128,72.3513052974901
129,75.609119516923
130,63.5328384551555
131,55.6425573883332
132,78.3335493608817
133,70.964210476171
134,56.057063298542
135,50.3410272644313
136,55.729288790068
137,58.9887655999923
138,51.484895502468
139,44.2106554762916
140,52.0379486451076
141,68.9163821326754
142,62.3838068554242
143,55.9363915227042
144,65.2662406009954
145,73.5534863041831
146,55.3932764346091
147,63.2419849416216
148,62.1549343148428
149,66.9802225287459
150,47.4972622526157
151,44.3229173750521
152,45.7560341294117
153,51.350384736426
154,52.8299391419395
155,47.2400888741695
156,53.975627632674
157,54.756878370725
158,59.4882916185959
159,56.5877435046678
160,45.3955488244171
161,66.7400882440078
162,71.5169384947554
163,71.1302025638419
164,58.518254657777
165,74.6348836407935
166,85.1831109462229
167,55.2727084507198
168,68.8154840393939
169,76.8344270759802
170,77.2041634519486
171,62.0081141136592
172,61.8703898363487
173,67.2839033435471
174,66.3054694751113
175,54.8499306927991
176,54.3354662871971
177,58.0224199718026
178,63.2387270376373
179,70.4536772450008
180,60.7065221586655
181,67.2204406232619
182,63.4473116731131
183,59.4941892792652
184,59.0648878342818
185,63.6858651072477
186,62.9224335793287
187,63.0474431211608
188,59.0114627065573
189,69.0424394426978
190,63.9528960379297
191,63.2910978987029
192,61.7580294117009
193,65.8074130660972
194,61.7471573370346
195,60.9663422248596
196,64.5426563678456
197,58.4928987217646
198,61.8151480197883
199,64.0168508524072
200,55.5557651579503
201,63.2966635752508
202,62.3112716369084
203,58.0070070402175
204,49.677565608628
205,62.6353318203037
206,57.8752621955598
207,64.6850895063911
208,57.8527616192269
209,59.7411212812859
210,57.0859329031356
211,55.8980128920228
212,57.4934912395336
213,66.083313814109
214,67.2343468752856
215,60.2875721344684
216,69.3891510328457
217,62.3461622733492
218,72.1143086617263
219,78.4310462010869
220,74.3861329648597
221,82.8419089137931
222,89.0996729176846
223,86.693401807405
224,105.752775769693
225,103.575202164922
226,106.138075384534
227,112.958871054448
228,124.632528732258
229,127.596470319553
230,110.032291581497
231,98.9043703095962
232,117.9853766405
233,100.497541338799
234,107.754830542452
235,88.6166024358982
236,119.560684962556
237,66.3511276463152
238,64.7909709192686
239,70.8716631521061
240,74.0453009349933
241,69.816176830551
242,58.1842147779136
243,64.241832907643
244,91.8352781468193
245,75.87636792719
246,78.889910502587
247,58.9544080083915
248,92.8606199402653
249,65.7078341967325
250,91.5499265515546
251,87.5930713791817
252,102.016449131396
253,78.7522588482097
254,95.4977575577917
255,60.5482657294198
256,99.2436352146741
