"Cell","Key","Value","Var_explained","Rank"
1,"Lon","67.5",0.0265606388852826,1
1,"Lat","-2.5",0.025871817772588,2
2,"Lat","12.5",0.0177425209801553,3
2,"Lat","7.5",0.0168467070071503,4
1,"Lat","-7.5",0.0150445881272197,5
1,"Lon","57.5",0.0146683514801688,6
2,"Lon","47.5",0.0135718843431802,7
1,"Lat","-17.5",0.0133166486141514,8
1,"Lon","72.5",0.0129037679537365,9
1,"Lon","37.5",0.012791222901244,10
1,"Lon","62.5",0.0127296521937429,11
1,"Lon","42.5",0.0126485840687356,12
1,"Lon","77.5",0.0126078364061386,13
2,"Lon","52.5",0.0124978230135574,14
1,"Lon","47.5",0.0121205077495186,15
1,"Lon","82.5",0.0118006105197379,16
1,"Lon","92.5",0.0116516115723823,17
1,"Lon","87.5",0.011602199213469,18
2,"Lon","57.5",0.0114465484880422,19
1,"Lat","-22.5",0.0114413651000254,20
1,"Lat","-12.5",0.0113028716523346,21
1,"Lon","52.5",0.0112551816035957,22
2,"Lat","17.5",0.0111886248237618,23
2,"Lon","62.5",0.0111842435691089,24
2,"Lon","67.5",0.0109299216444184,25
2,"Lon","87.5",0.0108089679836755,26
