"X1","Data.Year","X1.1","X17","X0","X0.1","Data.n","X0.2","X10","X15","X20","X25","X30","X35","X40","X45","X50","X55","X60","X65","X70","X75","X80","X85","X90","X95","X100","X105","X110","X115","X120","X125","X130","X135","X140","X145","X150","X155","X160","X165","X170","X175","X180","X185","X190","X195"
1,20,1,17,0,0,25,0,0,0,0,0,0,0.0434782608695652,0.16,0.0869565217391304,0.36695652173913,0.413913043478261,0.0834782608695652,0,0.04,0.0816666666666667,0.0434782608695652,0.04,0.0869565217391304,0.208623188405797,0.366811594202899,0.335579710144928,0.686811594202899,0.08,0.406811594202899,0.410144927536232,0.286666666666667,0.446666666666667,0.04,0.123333333333333,0.121666666666667,0.04,0,0,0,0,0,0,0,0
1,21,1,17,0,0,20,0,0,0,0,0,0,0,0,0.12,0.04,0.16,0.2,0.08,0.08,0.08,0,0.04,0.04,0.2,0.12,0.2,0.24,0.2,0.28,0.28,0.12,0.16,0.08,0.04,0.12,0,0.08,0.04,0,0,0,0,0,0
1,22,1,17,0,0,15,0,0,0,0,0,0,0,0.04,0.08,0.08,0.16,0.12,0.12,0,0.08,0.08,0.04,0.08,0.04,0.16,0.16,0.04,0.04,0,0.16,0.04,0.2,0.04,0.04,0.04,0.08,0.04,0,0,0.04,0,0,0,0
1,23,1,17,0,0,15,0,0,0,0,0,0,0,0,0.08,0.12,0.04,0.16,0.16,0.08,0.04,0.16,0.04,0.12,0.04,0,0.2,0.16,0.12,0.04,0.08,0.16,0.04,0.04,0.08,0,0,0.04,0,0,0,0,0,0,0
1,24,1,17,0,0,25,0,0,0,0,0,0,0,0.04,0.08,0.0854545454545454,0.248932806324111,0.16,0.04,0.0869565217391304,0.203478260869565,0.205454545454545,0.12695652173913,0.495889328063241,0.297391304347826,0.16,0.12695652173913,0.257865612648221,0.468300395256917,0.353754940711462,0.175889328063241,0.395731225296443,0.390276679841897,0.223320158102767,0.12695652173913,0.170434782608696,0.08,0,0,0,0,0,0,0,0
1,25,1,17,0,0,25,0,0,0,0,0,0,0.04,0.24,0.04,0.28,0.16,0.245454545454545,0.125454545454545,0.08,0.12,0.210909090909091,0.16,0.205454545454545,0.445454545454545,0.250909090909091,0.256363636363636,0.165454545454545,0.165454545454545,0.125454545454545,0.216363636363636,0.0854545454545454,0.12,0.04,0.0454545454545455,0.0854545454545454,0.0454545454545455,0.0454545454545455,0,0,0,0,0,0,0
1,26,1,17,0,0,25,0,0,0.04,0,0,0,0,0.253913043478261,0.123478260869565,0.173913043478261,0.0834782608695652,0.20695652173913,0.0869565217391304,0.163478260869565,0.250434782608696,0.163478260869565,0.16,0.16,0.08,0.203478260869565,0.28,0.163478260869565,0.203478260869565,0.203478260869565,0.28,0.2,0.16,0.12,0.12,0.12,0,0,0,0,0,0,0,0,0
1,27,1,17,0,0,10,0,0,0,0,0,0,0,0.08,0,0.08,0.04,0.12,0.08,0,0.12,0.04,0.04,0.04,0.12,0.08,0.04,0.04,0.04,0.333333333333333,0.5,0.04,0,0.166666666666667,0,0,0,0,0,0,0,0,0,0,0
1,28,1,17,0,0,30,0,0,0,0,0,0,0,0,0.0434782608695652,0.0869565217391304,0.198385093167702,0.234589371980676,0.0851449275362319,0.158385093167702,0.0834782608695652,0.20695652173913,0.278385093167702,0.198067632850242,0.517974465148378,0.436452726017943,0.23824016563147,0.394641131815045,0.39811939268461,0.392829537612146,0.422391304347826,0.396307798481711,0.363212560386473,0.23824016563147,0.295952380952381,0.0816666666666667,0.126811594202899,0.04,0.0416666666666667,0.0416666666666667,0,0,0,0,0
1,29,1,17,0,0,35,0,0,0,0,0,0,0,0,0.111111111111111,0.236111111111111,0.37,0.180555555555556,0.180555555555556,0.0416666666666667,0.262222222222222,0.486111111111111,0.298888888888889,0.234444444444444,0.262222222222222,0.0833333333333333,0.163333333333333,0.206666666666667,0.37,0.467222222222222,0.125,0.165,0.04,0.0972222222222222,0.166666666666667,0.165,0.0816666666666667,0.0816666666666667,0.0816666666666667,0.0416666666666667,0,0,0,0,0
1,30,1,17,0,0,20,0,0,0,0,0,0,0,0,0.12,0.16,0.12,0.2,0.04,0.08,0.04,0.04,0.12,0.24,0.16,0.16,0.2,0.16,0.12,0.28,0.24,0.12,0.04,0.16,0,0.04,0.16,0,0,0,0,0,0,0,0
1,31,1,17,0,0,30,0,0,0,0,0,0,0,0,0.0434782608695652,0.206811594202899,0.290144927536232,0.123478260869565,0.212101449275362,0.375579710144928,0.328478260869565,0.0851449275362319,0.0416666666666667,0.12695652173913,0.25195652173913,0.0869565217391304,0.172101449275362,0.210289855072464,0.125144927536232,0.0816666666666667,0.255579710144928,0.248623188405797,0.213913043478261,0.346014492753623,0.130434782608696,0,0,0,0,0,0.0434782608695652,0,0,0,0
1,32,1,17,0,0,30,0,0,0,0,0,0.0454545454545455,0.0454545454545455,0.133073593073593,0.08,0.210909090909091,0.205454545454545,0.165454545454545,0.125454545454545,0.107954545454545,0.330909090909091,0.433149350649351,0.170909090909091,0.264404761904762,0.418787878787879,0.218528138528139,0.366904761904762,0.490454545454545,0.435313852813853,0.169166666666667,0.481190476190476,0.326904761904762,0.422142857142857,0.201904761904762,0.04,0,0.110119047619048,0,0,0,0,0,0,0,0
1,33,1,17,0,0,35,0,0,0,0,0,0.0416666666666667,0.0833333333333333,0.0416666666666667,0.123333333333333,0.12695652173913,0.250289855072464,0.0434782608695652,0.328623188405797,0.166811594202899,0.250144927536232,0.251811594202899,0,0.286666666666667,0.448623188405797,0.210434782608696,0.459057971014493,0.54768115942029,0.580434782608696,0.462246376811594,0.412101449275362,0.299057971014493,0.210144927536232,0.0851449275362319,0.0833333333333333,0.163478260869565,0.0434782608695652,0,0,0,0,0,0,0,0
1,34,1,17,0,0,40,0,0,0,0,0,0,0,0,0.0833333333333333,0.04,0.04,0.33,0.241666666666667,0.186666666666667,0.165,0.566666666666667,0.04,0.246666666666667,0.161666666666667,0.533333333333333,0.513333333333333,0.381666666666667,0.525,0.308333333333333,0.493333333333333,0.711666666666667,0.54,0.123333333333333,0.356666666666667,0.165,0.121666666666667,0.0833333333333333,0,0.0416666666666667,0,0,0,0,0
1,35,1,17,0,0,30,0,0,0,0,0,0,0.0769230769230769,0.04,0.236923076923077,0.2,0.353846153846154,0.08,0.16,0.273846153846154,0.24,0.2,0.507692307692308,0.04,0.16,0.28,0.36,0.28,0.350769230769231,0.2,0.28,0.2,0.16,0.08,0.08,0.04,0.04,0.08,0,0,0,0,0,0,0
1,36,1,17,0,0,35,0,0,0,0,0,0,0,0.04,0.203333333333333,0.0555555555555556,0.211666666666667,0.363333333333333,0.473888888888889,0.161666666666667,0.201666666666667,0.178888888888889,0.145555555555556,0.221666666666667,0.0955555555555556,0.390555555555556,0.825,0.567222222222222,0.472222222222222,0.285,0.439444444444444,0.395,0.462777777777778,0.323333333333333,0.05,0.251111111111111,0.04,0.145555555555556,0,0,0,0,0,0,0
1,37,1,17,0,0,40,0,0,0,0,0,0,0,0.0416666666666667,0.0416666666666667,0.226190476190476,0.208333333333333,0.262156862745098,0.54,0.33,0.182156862745098,0.307857142857143,0.495,0.346190476190476,0.0588235294117647,0.117647058823529,0.281680672268908,0.165,0.467170868347339,0.428823529411765,0.296470588235294,0.223823529411765,0.200980392156863,0.0833333333333333,0.142156862745098,0.0588235294117647,0.18452380952381,0.0416666666666667,0,0.267857142857143,0,0,0,0,0
1,38,1,17,0,0,25,0,0,0,0,0,0,0,0.0833333333333333,0,0.170289855072464,0.41695652173913,0.420579710144928,0.504202898550725,0.410289855072464,0.08,0.667536231884058,0,0.250289855072464,0.340869565217391,0.16695652173913,0.49,0.32695652173913,0.653913043478261,0.32,0.323333333333333,0.413623188405797,0.566666666666667,0.577246376811594,0.413623188405797,0.163333333333333,0.08,0.08,0.08,0,0,0,0,0,0
1,40,1,17,0,0,35,0,0,0,0,0,0,0,0,0.0476190476190476,0.207619047619048,0.127619047619048,0.08,0.27047619047619,0.249285714285714,0.244970715558951,0.218030303030303,0.387611408199644,0.462619047619048,0.222156862745098,0.24855614973262,0.443347338935574,0.578585434173669,0.556911128087599,0.414754265342501,0.280980392156863,0.21969696969697,0.335677361853832,0.499256429844665,0.218528138528139,0.180490196078431,0.185944741532977,0.232142857142857,0.0871212121212121,0,0,0,0,0,0
1,41,1,17,0,0,30,0,0,0,0,0,0,0,0,0.0434782608695652,0.0434782608695652,0.20695652173913,0.123478260869565,0.24695652173913,0.33,0.12,0.293478260869565,0.08,0.33695652173913,0.12,0.50695652173913,0.58695652173913,0.25,0.363913043478261,0.193478260869565,0.1,0.25695652173913,0.183478260869565,0.343478260869565,0.14,0,0.04,0,0.04,0,0.05,0,0,0,0
1,42,1,17,0,0,15,0,0,0,0,0,0,0,0,0,0.0854545454545454,0.04,0.0454545454545455,0.0854545454545454,0.0454545454545455,0.04,0.0909090909090909,0.0454545454545455,0.227272727272727,0.04,0.210909090909091,0.125454545454545,0.170909090909091,0,0.210909090909091,0.0854545454545454,0.08,0.04,0.165454545454545,0.0854545454545454,0.08,0,0,0,0,0,0,0,0,0
1,43,1,17,0,0,20,0,0,0,0,0,0,0,0,0,0,0.04,0.08,0,0.0625,0.125,0.13,0.04,0.125,0.14,0.1125,0.29,0.2025,0.2425,0.2925,0.1825,0.1625,0.18,0.0625,0.2275,0.1525,0.1,0,0,0.05,0,0,0,0,0
1,44,1,17,0,0,45,0,0,0,0,0,0,0,0.04,0.0816666666666667,0.0816666666666667,0.127619047619048,0.2,0.253333333333333,0.165454545454545,0.167619047619048,0.411666666666667,0.264025974025974,0.189285714285714,0.381406926406926,0.703722943722944,0.852813852813853,0.630952380952381,0.561645021645022,0.407316017316017,0.631363636363636,0.60474025974026,0.611861471861472,0.434025974025974,0.434285714285714,0.421666666666667,0.0909090909090909,0.129285714285714,0.121666666666667,0,0,0,0,0,0
1,45,1,17,0,0,25,0,0,0,0,0,0,0,0.08,0,0,0,0.49,0.243333333333333,0.24,0.246666666666667,0.24,0.91,0.33,0.41,1.07666666666667,0.736666666666667,1.31333333333333,0.486666666666667,0.566666666666667,0.66,0.576666666666667,0.41,0.736666666666667,0.08,0.166666666666667,0,0,0,0,0,0,0,0,0
1,47,1,17,0,0,5,0,0,0,0,0,0,0,0,0,0.04,0,0.08,0,0.04,0.08,0,0,0,0.04,0.2,0.08,0,0.16,0.08,0.08,0.08,0,0,0.04,0,0,0,0,0,0,0,0,0,0
1,48,1,17,0,0,25,0,0,0,0,0,0,0.0416666666666667,0.04,0.2,0.201666666666667,0.173333333333333,0.208787878787879,0.165,0,0.212121212121212,0.0833333333333333,0.123333333333333,0.128787878787879,0.260454545454545,0.363333333333333,0.447575757575758,0.279242424242424,0.328030303030303,0.461666666666667,0.263484848484848,0.191666666666667,0.348484848484849,0.233333333333333,0.0666666666666667,0.0909090909090909,0.0416666666666667,0,0,0.0454545454545455,0,0,0,0,0
1,49,1,17,0,0,40,0,0,0,0,0,0,0.04,0.08,0.2,0.2,0.287619047619048,0.434285714285714,0.215238095238095,0.12,0.28,0.340952380952381,0.16,0.12,0.146666666666667,0.266666666666667,0.527619047619048,0.500952380952381,0.106666666666667,0.56952380952381,0.474285714285714,0.44,0.354285714285714,0.337142857142857,0.175238095238095,0.287619047619048,0.127619047619048,0.0476190476190476,0.12,0.04,0,0,0,0,0
1,50,1,17,0,0,35,0,0,0,0,0,0,0.05,0.0416666666666667,0.1,0.05,0.448232323232323,0.358787878787879,0.133333333333333,0.251666666666667,0.127121212121212,0.170909090909091,0.248787878787879,0.252020202020202,0.324444444444444,0.372020202020202,0.380909090909091,0.151111111111111,0.285,0.482272727272727,0.768787878787879,0.483232323232323,0.36989898989899,0.285,0.210454545454545,0.217121212121212,0.0916666666666667,0.123333333333333,0.111111111111111,0,0.111111111111111,0,0,0,0
1,51,1,17,0,0,30,0,0,0,0,0,0,0,0.0909090909090909,0.04,0.2,0.421818181818182,0.2,0.16,0.08,0.16,0.322020202020202,0.170909090909091,0.135555555555556,0.12,0,0.175555555555556,0.377575757575758,0.250909090909091,0.301818181818182,0.335555555555556,0.406666666666667,0.266464646464646,0.362020202020202,0.12,0.191111111111111,0.0555555555555556,0.0555555555555556,0,0,0,0,0,0,0
1,52,1,17,0,0,40,0,0,0,0,0,0,0,0.04,0.08,0.12,0.121666666666667,0.488333333333333,0.161666666666667,0.363333333333333,0.363333333333333,0.325,0.325,0.366666666666667,0.49,0.281666666666667,0.121666666666667,0.203333333333333,0.365,0.328333333333333,0.533333333333333,0.33,0.366666666666667,0.41,0.328333333333333,0.285,0.121666666666667,0.04,0,0.04,0,0,0,0,0
1,53,1,17,0,0,45,0,0,0,0,0,0,0,0.08,0.12,0.323333333333333,0.201666666666667,0.04,0.274444444444444,0.285409356725146,0.161666666666667,0.459298245614035,0.44874269005848,0.443333333333333,0.439444444444444,0.44374269005848,0.681520467836257,0.299298245614035,0.28,0.46859649122807,0.486228070175439,0.26859649122807,0.361666666666667,0.546374269005848,0.376374269005848,0.255964912280702,0.08,0.0926315789473684,0.0816666666666667,0,0,0,0,0,0
1,54,1,17,0,0,50,0,0,0,0,0,0,0,0.04,0.110144927536232,0.150144927536232,0.146666666666667,0.413653303218521,0.15776397515528,0.24695652173913,0.214575569358178,0.349885187276492,0.323218520609825,0.555486542443064,0.375599472990777,0.523610013175231,0.761155655938265,0.549324298889516,0.517462827028044,0.331097308488613,0.536250705815923,0.678674948240166,0.410144927536232,0.440722755505364,0.427359307359307,0.479408996800301,0.175238095238095,0,0.0854545454545454,0,0,0,0,0,0
1,55,1,17,0,0,25,0,0,0,0,0,0,0.0476190476190476,0,0.22452380952381,0.182857142857143,0.176904761904762,0.255952380952381,0.218571428571429,0.203333333333333,0.0416666666666667,0.0876190476190476,0.169285714285714,0.249285714285714,0.337619047619048,0.503571428571429,0.340238095238095,0.203333333333333,0.245,0.246666666666667,0.212619047619048,0.203333333333333,0.283333333333333,0.161666666666667,0.243333333333333,0,0.121666666666667,0,0.04,0,0,0,0,0,0
1,56,1,17,0,0,30,0,0,0,0,0,0,0,0,0,0.12,0.04,0.173333333333333,0.382631578947368,0.186666666666667,0.08,0.489298245614035,0.2,0.172631578947368,0.146666666666667,0.199298245614035,0.252631578947368,0.584561403508772,0.527894736842105,0.424561403508772,0.266666666666667,0.226666666666667,0.371929824561403,0.439298245614035,0.342631578947368,0.265964912280702,0.04,0,0.0666666666666667,0,0,0,0,0,0
1,57,1,17,0,0,35,0,0,0,0,0,0,0.14,0.1,0.2,0.04,0.343478260869565,0.303478260869565,0.08,0.28,0.479588100686499,0.252631578947368,0.16,0.225263157894737,0.386544622425629,0.42695652173913,0.34,0.528741418764302,0.52137299771167,0.48695652173913,0.303066361556064,0.268741418764302,0.299588100686499,0.348741418764302,0.352219679633867,0.0526315789473684,0,0.04,0,0.04,0,0,0,0,0
1,58,1,17,0,0,30,0,0,0,0,0,0,0,0,0.12,0.168478260869565,0.08,0,0.04,0.165,0.243478260869565,0.08,0.16,0.41195652173913,0.408478260869565,0.24,0.368478260869565,0.290434782608696,0.40695652173913,0.16,0.37195652173913,0.170434782608696,0.328478260869565,0.24695652173913,0.255434782608696,0.16,0.0834782608695652,0,0.04,0,0,0,0,0,0
1,59,1,17,0,0,25,0,0,0,0,0,0,0,0.09,0.09,0.24,0.215555555555556,0.321666666666667,0.0916666666666667,0.131666666666667,0.135555555555556,0.252777777777778,0.13,0.185555555555556,0.261666666666667,0.217222222222222,0.317222222222222,0.171666666666667,0.327222222222222,0.278888888888889,0.560555555555556,0.255,0.111111111111111,0.258888888888889,0.178888888888889,0.0816666666666667,0,0.04,0,0,0.0555555555555556,0,0,0,0
1,60,1,17,0,0,35,0,0,0,0,0,0,0,0,0.165,0.205,0.09,0.241666666666667,0.163333333333333,0.0816666666666667,0.203333333333333,0.215,0.203333333333333,0.131666666666667,0.291666666666667,0.498333333333333,0.383333333333333,0.701666666666667,0.77,0.245,0.458333333333333,0.398333333333333,0.708333333333333,0.346666666666667,0.0816666666666667,0.255,0.08,0.0816666666666667,0,0,0,0,0,0,0
1,61,1,17,0,0,35,0,0,0,0,0,0,0,0,0,0.200401337792642,0.163333333333333,0.246811594202899,0.368879598662207,0.0416666666666667,0.04,0.321923076923077,0.161666666666667,0.278846153846154,0.20025641025641,0.04,0.414024526198439,0.527614269788183,0.330144927536232,0.453768115942029,0.337101449275362,0.497357859531773,0.483589743589744,0.357324414715719,0.246811594202899,0.125144927536232,0.123333333333333,0.04,0,0,0,0,0,0,0
1,62,1,17,0,0,25,0,0,0,0.0555555555555556,0,0,0.04,0,0,0.04,0.151111111111111,0.0555555555555556,0.406565656565657,0.428888888888889,0.125,0.406565656565657,0.168787878787879,0.0972222222222222,0.0555555555555556,0.141010101010101,0.0871212121212121,0.400707070707071,0.327474747474747,0.231111111111111,0.413787878787879,0.221010101010101,0.243686868686869,0.306010101010101,0.146464646464646,0.26979797979798,0.0854545454545454,0.0555555555555556,0.04,0,0,0,0,0,0
1,63,1,17,0,0,25,0,0,0,0,0,0,0,0,0,0.1,0,0,0.206565656565657,0.1,0.290909090909091,0.295454545454545,0.467676767676768,0.15,0.111111111111111,0.463131313131313,0.306565656565657,0.0954545454545455,0.145454545454545,0.190909090909091,0.252020202020202,0.0454545454545455,0.240909090909091,0.140909090909091,0.0454545454545455,0.0954545454545455,0.0954545454545455,0.111111111111111,0,0.05,0,0,0,0,0
1,64,1,17,0,0,25,0,0,0,0,0,0,0,0.0714285714285714,0.04,0,0.231428571428571,0.334285714285714,0.129285714285714,0.04,0.296904761904762,0.287619047619048,0.296904761904762,0.524047619047619,0.31047619047619,0.31047619047619,0.288333333333333,0.443095238095238,0.31047619047619,0.242380952380952,0.212619047619048,0.212619047619048,0.163333333333333,0.0416666666666667,0.130952380952381,0,0,0,0.04,0,0,0.0416666666666667,0,0,0
1,65,1,17,0,0,35,0,0,0,0,0,0,0,0.0833333333333333,0.123333333333333,0.04,0.04,0.241666666666667,0.325,0.161666666666667,0.281666666666667,0.28,0.24,0.363333333333333,0.405,0.361666666666667,0.441666666666667,0.323333333333333,0.36,0.401666666666667,0.483333333333333,0.28,0.281666666666667,0.08,0.04,0.12,0.0816666666666667,0.08,0.04,0,0.04,0,0,0,0
1,66,1,17,0,0,35,0,0,0,0,0,0,0,0,0,0.261111111111111,0.301601307189542,0.263823529411765,0.249934640522876,0.247647058823529,0.163333333333333,0.249934640522876,0.353823529411765,0.259313725490196,0.213333333333333,0.386470588235294,0.503267973856209,0.642091503267974,0.532156862745098,0.546111111111111,0.188823529411765,0.282777777777778,0.123333333333333,0.151111111111111,0,0,0.04,0,0,0.04,0,0,0,0,0
1,67,1,17,0,0,10,0,0,0,0,0,0,0,0,0,0.0526315789473684,0.157894736842105,0,0.157894736842105,0.157894736842105,0.0526315789473684,0.197894736842105,0.04,0.0926315789473684,0.08,0.132631578947368,0.0926315789473684,0.132631578947368,0.08,0.212631578947368,0.04,0.08,0.12,0.08,0.04,0,0,0,0,0,0,0,0,0,0
1,68,1,17,0,0,25,0,0,0,0,0,0,0,0.04,0.135238095238095,0.414285714285714,0.226190476190476,0.12,0.207619047619048,0.207619047619048,0.04,0,0.167619047619048,0.127619047619048,0.207619047619048,0.255238095238095,0.334285714285714,0.24,0.28,0.462857142857143,0.290952380952381,0.12,0.298571428571429,0.243333333333333,0.163333333333333,0.0876190476190476,0.33,0,0,0,0,0,0,0,0
1,69,1,17,0,0,45,0,0,0,0,0,0,0,0.0555555555555556,0.29,0.472512077294686,0.65,0.493478260869565,0.191111111111111,0.0834782608695652,0.04,0.363478260869565,0.215555555555556,0.56,0.175555555555556,0.465990338164251,0.592946859903382,0.44,0.594589371980676,0.813913043478261,0.511111111111111,0.622512077294686,0.259033816425121,0.314589371980676,0.16,0.311111111111111,0.123478260869565,0.08,0.12,0,0,0,0,0,0
1,70,1,17,0,0,40,0,0,0,0,0,0,0,0.0625,0,0.198863636363636,0.255909090909091,0.1925,0.260454545454545,0.306818181818182,0.165,0.205,0.0454545454545455,0.193409090909091,0.288863636363636,0.17,0.318863636363636,0.618181818181818,0.881818181818182,0.740909090909091,0.935454545454545,0.4,0.125454545454545,0.391818181818182,0.58,0.265454545454545,0.125454545454545,0.140909090909091,0.0854545454545454,0.0454545454545455,0,0,0,0,0
1,71,1,17,0,0,15,0,0,0,0,0,0,0,0,0,0,0.170289855072464,0.0816666666666667,0.04,0.0869565217391304,0.166811594202899,0.121666666666667,0.0816666666666667,0.166811594202899,0.0434782608695652,0.205,0.246811594202899,0.208478260869565,0.170289855072464,0.250434782608696,0.16695652173913,0.335434782608696,0,0.123478260869565,0.165144927536232,0.04,0.0434782608695652,0.0851449275362319,0,0,0,0,0,0,0
1,72,1,17,0,0,25,0,0,0,0,0,0,0.04,0,0.05,0.13,0.04,0.04,0,0.13,0.14,0.33,0.09,0.13,0.46,0.09,0.39,0.355,0.2,0.04,0.335,0.16,0.17,0.375,0,0.08,0.175,0,0,0,0.05,0,0,0,0
1,73,1,17,0,0,20,0,0,0,0,0,0,0,0,0,0.0416666666666667,0,0,0.121666666666667,0.16,0.08,0.12,0.0833333333333333,0.04,0.121666666666667,0.201666666666667,0.283333333333333,0.363333333333333,0.243333333333333,0.163333333333333,0.0833333333333333,0.203333333333333,0.125,0.243333333333333,0.08,0.08,0.121666666666667,0.04,0,0,0,0,0,0,0
1,74,1,17,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0.0714285714285714,0.285714285714286,0.04,0,0.206666666666667,0.30952380952381,0.191428571428571,0.206666666666667,0.358095238095238,0.0714285714285714,0.08,0.222857142857143,0,0.278095238095238,0.04,0.2,0.246666666666667,0.0714285714285714,0.04,0.04,0.04,0,0,0,0,0,0,0
1,75,1,17,0,0,20,0,0,0,0,0,0,0,0.0526315789473684,0.0526315789473684,0.0526315789473684,0.203425229741019,0.263993316624896,0.108187134502924,0.0555555555555556,0.20843776106934,0,0.0476190476190476,0.150793650793651,0.157894736842105,0.103174603174603,0.0555555555555556,0.20843776106934,0.301587301587302,0.155806182121972,0.0555555555555556,0.203425229741019,0.253968253968254,0.108187134502924,0.100250626566416,0,0,0.0526315789473684,0,0.0476190476190476,0,0,0,0,0
1,76,1,17,0,0,25,0,0,0,0,0,0,0,0,0.114285714285714,0.173333333333333,0.273583959899749,0.345964912280702,0.385263157894737,0.194285714285714,0.0876190476190476,0.199298245614035,0.0876190476190476,0.239298245614035,0.08,0.434786967418546,0.291929824561403,0.32812030075188,0.187869674185464,0.226666666666667,0.135238095238095,0.400501253132832,0.206917293233083,0.186666666666667,0.0926315789473684,0.132631578947368,0,0.147869674185464,0.0476190476190476,0,0,0,0,0,0
1,77,1,17,0,0,40,0,0,0,0,0,0.04,0,0.08,0.0454545454545455,0.12,0.116923076923077,0.358589743589744,0.281666666666667,0.287377622377622,0.330909090909091,0.653799533799534,0.486666666666667,0.557179487179487,0.165454545454545,0.432435897435897,0.207121212121212,0.244044289044289,0.202377622377622,0.230769230769231,0.7697668997669,0.502074592074592,0.241666666666667,0.164044289044289,0.273846153846154,0.162377622377622,0.0454545454545455,0,0,0,0,0,0,0,0
