"Year","cpue"
81,73.2986660402874
82,57.2246284515264
83,66.637685393556
84,68.9130586074167
85,63.1878723511745
86,63.8332975814827
87,72.9436973364781
88,77.3158571653926
89,76.2292141202246
90,77.9667127277451
91,62.5114974415723
92,75.6142381893156
93,67.4502607401322
94,73.1492217716052
95,69.6286545406228
96,68.7586227638657
97,93.1314995354877
98,68.917862647963
99,69.2230516460306
100,69.1069763310174
101,75.7542065484608
102,69.5619781961357
103,59.782325047468
104,79.3525281141071
105,81.1892392381045
106,79.8980887855231
107,53.1181030927852
108,64.3619570722126
109,66.9238803065543
110,70.4604391453893
111,67.3320996959267
112,67.6355641336902
113,84.8335573218638
114,66.3451334816926
115,47.8416804181385
116,76.8511969988754
117,88.8895905163268
118,67.8554503479215
119,80.937688871922
120,95.8954598880942
121,93.4264125834063
122,73.1829620758795
123,87.5782362313406
124,82.319082339597
125,85.7644565183622
126,64.9650847222371
127,61.246121616385
128,72.3003961146521
129,74.7396665157506
130,67.7482184619316
131,64.0275735787959
132,78.4105064438677
133,76.4772245579594
134,63.3489914838107
135,63.7468652217178
136,62.420826447806
137,74.009522167665
138,63.6677059554328
139,53.2064167679584
140,61.3505111071124
141,80.2336675540991
142,66.9577169778033
143,56.5270798608006
144,79.7872174879162
145,88.5017758182535
146,74.4838033991562
147,81.9577534931847
148,82.7281545555656
149,88.1424544748417
150,71.1910117878056
151,59.2061686894169
152,63.3539091023273
153,80.3882485410649
154,79.1038633556864
155,70.6024960520636
156,76.9083399793806
157,82.3145576938565
158,87.2234042050103
159,73.8651069519511
160,63.6574230212579
161,91.0231739712077
162,82.3075467274206
163,86.0883687412831
164,70.5614104943461
165,101.669537411554
166,100.6876406765
167,70.6574205531509
168,87.3851906261964
169,102.768844839896
170,109.805763742581
171,95.2970992682926
172,88.4577746067193
173,85.9191129978642
174,84.9431665690559
175,70.7013413639027
176,61.9111836413185
177,69.9495576981806
178,68.4935223762326
179,70.8561478662586
180,60.9662141698032
181,74.9056732893215
182,68.1745268168707
183,57.0928917794232
184,59.6361124201634
185,67.4135383927158
186,57.9120707868352
187,61.3383259875422
188,51.3015299654781
189,60.2961706894124
190,54.829075097002
191,56.1928934638479
192,54.3835856313251
193,54.3973271378598
194,55.6824721254497
195,59.3267545638266
196,62.2438609159184
197,58.978534310024
198,58.9461165255696
199,63.9377201601954
200,58.7371983443742
201,66.5780563890852
202,69.933037203841
203,61.7341597486389
204,49.1022622005385
205,66.9635346873014
206,64.2662671451939
207,67.7178763262614
208,55.7929436133253
209,51.5972327072612
210,54.6706721792494
211,49.262489737884
212,47.7026301350067
213,50.6303618107717
214,54.5850227603768
215,51.8771731460726
216,52.3651657871851
217,42.8768102872482
218,57.9121449604961
219,53.4465573970175
220,47.530182921949
221,50.0310581183921
222,54.3518342668118
223,54.4943855987172
224,61.8644736940064
225,63.3524140585214
226,56.5988814734932
227,62.5203529504848
228,71.5725721431968
229,72.3469796871527
230,66.4524771693879
231,55.3770999214338
232,73.8651110861341
233,63.5107812650748
234,57.7083879452034
235,51.9522139098613
236,63.7016012433027
237,38.3613048500197
238,41.1978724182611
239,42.8996824772372
240,46.6741599688092
241,46.7284977313165
242,41.094149717377
243,44.8276654018616
244,63.3275783726036
245,64.0192381358672
246,74.2232769814165
247,52.5390351417533
248,95.2661920645128
249,73.0875902650655
250,79.6021693873396
251,90.0520594522936
252,104.01597639396
253,76.6284273525419
254,81.1837653462452
255,58.0281491564463
256,88.6120583763239
