"Year","cpue"
81,75.2358026039509
82,57.8984293262239
83,63.0524784405252
84,72.9682063114435
85,63.9855422171304
86,57.4059021161071
87,77.1592026464257
88,80.7713276839546
89,83.5068036774764
90,75.7719025798725
91,73.8829775528555
92,79.4751938541437
93,71.9925906675529
94,73.5112953037904
95,65.5561977523955
96,69.6524374526066
97,84.8751670215324
98,66.067239133163
99,68.4266021315033
100,71.0379168419228
101,68.8678689649313
102,78.0805705911042
103,62.8003853566534
104,92.0715069462436
105,97.1296433215531
106,91.2219438374208
107,62.6071721472213
108,82.5151912370407
109,84.0200635051516
110,83.683454385162
111,82.2947682313225
112,75.6902296247993
113,87.9148250220247
114,67.4561596426993
115,51.5303665290875
116,76.1243941593009
117,84.9756536241546
118,63.5599619069948
119,77.8424200405012
120,87.5251212846418
121,87.706687039953
122,71.3190370099947
123,85.0982928284084
124,87.0680831787917
125,84.9074363405627
126,67.8887338059817
127,65.4696603400763
128,85.9392736253087
129,88.2333794260317
130,74.6236180473203
131,66.6175942726611
132,86.7838599634048
133,90.1187309046831
134,68.9250446071116
135,70.6405841650001
136,69.0255083264784
137,80.9176362730371
138,73.4937895638102
139,60.6798925476946
140,65.829744890678
141,83.4491902762555
142,74.6722089989655
143,61.7793025800634
144,76.0289812820291
145,84.6906594878263
146,66.6143190426956
147,65.8010545556296
148,69.0489699421295
149,73.5626290809162
150,59.2708892008834
151,48.9531632790936
152,58.1473296380837
153,70.7926680579204
154,73.1486368109203
155,61.0571375377896
156,65.2826987818029
157,68.4516658420718
158,72.8924244870148
159,61.6593047451431
160,51.9800321834647
161,60.9605917467511
162,62.6553735591972
163,58.4119548772279
164,49.5456036691143
165,67.6854145125583
166,63.8564600014428
167,42.3155624015861
168,57.8840719641382
169,64.4952995006364
170,72.6744240718323
171,65.6197075158316
172,62.8443767619488
173,70.7590497553757
174,64.0505881093014
175,54.757305335609
176,50.6705487858799
177,58.8969571107849
178,60.2787457434985
179,62.9729930513152
180,53.6079617499542
181,63.9134495885773
182,58.8849885552189
183,48.0099139734081
184,48.7052337442246
185,57.4796172771078
186,54.9214880527042
187,55.5649272409254
188,47.8832345702305
189,53.6374590342672
190,46.9074103249227
191,48.5527872702719
192,49.8592920316464
193,49.2119422583436
194,51.2786233690186
195,52.9772885032106
196,58.1859732095056
197,55.0312633094067
198,57.3368678039423
199,63.7513773676965
200,60.9009082782756
201,70.6372091327535
202,72.8465204534526
203,72.3541627127821
204,56.7103743956723
205,75.5490136399713
206,75.2377301553457
207,77.1944279769608
208,68.8987135319616
209,70.5922170854361
210,73.4432452761036
211,68.2475818523947
212,65.6465662005157
213,73.6440591241258
214,76.0299815307776
215,72.6869679557158
216,76.3290670313155
217,70.5089571061529
218,85.1011377672671
219,79.9423381852912
220,67.2856711151995
221,68.3441991050119
222,73.9125015707988
223,64.2314690346513
224,71.2061418643376
225,65.7462177007406
226,59.8176819868167
227,62.1350928433206
228,66.5675018453665
229,64.8209891510074
230,55.7380918684585
231,51.9416626139441
232,69.9078877305901
233,63.1341216001676
234,61.1663112870396
235,66.067903999327
236,81.7646370909647
237,56.371360227591
238,60.9226048416716
239,65.2404598409425
240,75.8780772043306
241,79.6230959647863
242,63.4854358928413
243,71.8214212970675
244,95.2640250198734
245,86.8306626446282
246,95.6017162357812
247,65.1471978359775
248,114.902462909585
249,86.5443464848291
250,92.2248010401617
251,100.888939603506
252,120.347095192704
253,96.4594513812001
254,102.25950178116
255,71.1420134569465
256,104.833697573954
