"Cell","Key","Value","Var_explained","Rank"
3,"Lat","-2.5",0.0597928872050931,1
2,"Lon","52.5",0.0502708021559453,2
2,"Lat","-2.5",0.0489342572502358,3
3,"Lat","-22.5",0.0468011054951949,4
2,"Lat","-32.5",0.0459218043932885,5
2,"Lat","-22.5",0.0450995235502573,6
1,"CQrt","134;2",0.0434327413572945,7
3,"Lat","-12.5",0.0429451101304354,8
1,"CQrt","14;23",0.0428507033441423,9
1,"Qrt","1",0.0427797892541961,10
2,"Qrt","3",0.0422938004530917,11
2,"Lat","7.5",0.0420893114946766,12
2,"CQrt","124;3",0.0416914052698743,13
2,"CQrt","14;23",0.0413514443446292,14
2,"Lat","-12.5",0.041202967732536,15
1,"Qrt","2",0.0411476341986104,16
2,"CQrt","134;2",0.0408080039130311,17
2,"Qrt","2",0.0405642921247121,18
1,"CQrt","124;3",0.0405534389941715,19
1,"Qrt","3",0.0405216856316719,20
3,"Qrt","1",0.0405168671628676,21
3,"CQrt","14;23",0.0399855937903695,22
2,"Qrt","1",0.0398326457161713,23
3,"Qrt","2",0.039611508304615,24
3,"CQrt","124;3",0.0394991216257144,25
3,"CQrt","134;2",0.0394138000951835,26
3,"Lat","7.5",0.0393683851121182,27
3,"Qrt","3",0.039102947869388,28
1,"Lat","-32.5",0.0385326855555915,29
1,"Lon","32.5",0.0385326855555915,30
3,"Lon","92.5",0.0385326855555915,31
