"Year","cpue"
81,100.187682078218
82,76.6079057520473
83,87.4425753622085
84,86.6462635226646
85,86.3493116697633
86,81.0102114448238
87,96.8054835803918
88,104.61256601633
89,115.992860923599
90,109.312932881629
91,99.6283334278573
92,112.379485204162
93,92.5658958084902
94,101.058913019584
95,101.638855371519
96,102.193513650512
97,118.137010776664
98,85.8148799547282
99,85.5912996778073
100,78.3333298236454
101,80.9241718249194
102,95.0272226092083
103,64.6651718250622
104,91.8384898964461
105,93.9487642691902
106,91.8385962825142
107,63.6245319089182
108,79.1209336467919
109,74.8232703899873
110,87.2626384014971
111,79.5461704648453
112,77.2298496189661
113,99.4363510881536
114,71.3420045713412
115,52.9173563499416
116,71.1531922889253
117,88.361948472493
118,69.7286686266159
119,69.7752090156763
120,73.1486805499448
121,75.1469249631167
122,61.9371916695357
123,70.8078440864947
124,72.16563656496
125,68.6557360444242
126,54.6784039501795
127,51.3020684984595
128,70.1682970280659
129,71.7600227536068
130,64.325533833703
131,58.4116789056198
132,79.6068246230005
133,75.461710841129
134,61.9503327075093
135,52.0708618554941
136,55.4310664843984
137,65.7274495152477
138,50.9024277174581
139,49.1192361859911
140,49.5347166259806
141,67.3259879342381
142,61.7912928088876
143,52.1514839945095
144,61.0790500452621
145,66.669157957554
146,54.0631284908011
147,56.0286517766341
148,54.9412537477269
149,61.4037437000054
150,42.7130819214771
151,38.6168491534759
152,38.7085015335466
153,46.0242894574794
154,46.9349330867033
155,38.2832843528781
156,43.1407541519321
157,50.8010105321118
158,57.2631536799595
159,44.4257110342002
160,35.3270293557749
161,47.35448376941
162,53.725247436216
163,50.5620698972046
164,46.6300445710245
165,58.0522781373344
166,64.5811030853353
167,42.9447793413848
168,56.038378821835
169,66.8501241232708
170,74.8056153436847
171,67.6287598506131
172,61.3655810237775
173,66.4309676981743
174,68.6136001706766
175,57.3014614638291
176,56.5608337362976
177,65.1632002779563
178,74.8757144715332
179,75.3709513901387
180,68.8132438073028
181,76.6973017904909
182,81.9644411488324
183,69.3158969188143
184,75.6634615213111
185,91.086935574622
186,85.1117042682206
187,81.1217203045697
188,76.9753012361268
189,83.7576208844651
190,71.7148698388083
191,72.0475796433992
192,70.352707459769
193,70.1198987483287
194,67.2519495702587
195,63.5587805384173
196,67.7097328959428
197,65.6059831674418
198,65.479847788664
199,64.8852660740404
200,57.7783137590514
201,65.5003401869283
202,67.3458748018701
203,62.0832853239223
204,49.424053040225
205,64.8814251853493
206,59.6690459283566
207,60.961566173379
208,56.7766487704182
209,61.7640398279583
210,65.6663338294981
211,59.4791519488479
212,61.3482729870418
213,67.595619659015
214,67.5174041388349
215,72.2983409719251
216,70.4516218710846
217,58.2735290152134
218,75.1961745477441
219,65.5514965642665
220,61.4849479823678
221,64.5368961422675
222,66.2165692744978
223,55.9231974575
224,64.1245353318381
225,62.5219509488752
226,54.8312755008034
227,60.0708479799791
228,71.6854908389567
229,72.3529910376427
230,58.6935711443947
231,53.969736964634
232,77.9209985201407
233,65.9820472309171
234,64.7488427244492
235,65.1158866972611
236,76.5126170391873
237,56.7400857966492
238,53.6033603306817
239,58.0919386647857
240,60.2669330050127
241,64.2286717136169
242,46.8769005493464
243,51.9897158522217
244,62.1166360513432
245,59.3522867187882
246,65.6576001041609
247,44.9198348337009
248,73.7823387056357
249,52.3896577016187
250,65.6373984717138
251,66.0446785341629
252,68.1755585380137
253,60.2052635102397
254,63.3057639932282
255,46.6270100727834
256,76.7249840781185
