"Year","cpue"
81,76.8590192762984
82,56.5478251261743
83,63.1362266470426
84,63.233529734495
85,56.5009590987936
86,50.7236253229431
87,63.8505296305311
88,64.4649215718533
89,64.3361592409642
90,64.0461526845153
91,56.5734884939131
92,60.6692186830732
93,52.8680765220261
94,57.0546004449137
95,55.4791749071855
96,58.6760982500306
97,72.6525811574039
98,56.226798701702
99,59.4692661210269
100,65.168335344881
101,66.3476213945552
102,68.1581883348777
103,57.712006830004
104,72.6625626894148
105,84.7150913950494
106,82.1675490125476
107,55.8976053659281
108,67.103326888068
109,73.1607140965212
110,77.6344671986921
111,67.9744735714996
112,70.0373533724114
113,81.3301906930351
114,63.2497839011212
115,46.5449726399784
116,69.2951166664112
117,75.8996215034173
118,52.9456707118894
119,63.9152364555606
120,72.4214810703137
121,74.077326534249
122,57.6957872292398
123,69.8902881854879
124,75.4277256532213
125,75.7976076417342
126,61.9444567813685
127,60.4148348563496
128,75.9141607936253
129,87.177080203391
130,75.5192134019749
131,74.5139307201544
132,99.9972455957639
133,100.532047444892
134,81.324733121996
135,73.0835098337927
136,79.4128329468282
137,84.2509067278815
138,71.140757287156
139,56.1665955668014
140,61.3115693434437
141,80.5744607176961
142,62.9350443754909
143,59.4617399253269
144,60.4873446296327
145,72.9625862431983
146,55.7300767513578
147,57.2768181127479
148,54.1383101066344
149,57.9462872138094
150,44.475975306202
151,42.2977082789815
152,41.810593407357
153,52.7160139558425
154,50.3393447293151
155,45.8197957291908
156,47.9375798982318
157,53.6100281683331
158,61.8801940960633
159,54.669481704351
160,42.6585367257812
161,58.4925406987293
162,58.3802011722476
163,61.9849059996799
164,51.4167305496631
165,73.0444136734516
166,76.8413853218309
167,51.1464385794417
168,67.5711799029969
169,77.9919486031444
170,84.987041915016
171,75.7725021583079
172,66.9569500248277
173,67.5634036593038
174,67.0454535106657
175,53.4181092423517
176,46.728238581262
177,52.7719798187416
178,52.9898558726792
179,59.0118587658985
180,50.6010669850078
181,57.9285045214468
182,56.7953417093623
183,55.1686046100307
184,51.5975854167669
185,54.5381489596872
186,51.4172914773385
187,50.0311507212248
188,45.4881735835677
189,53.9051941889778
190,47.4823042173143
191,51.6459801328812
192,47.3954416445678
193,50.6397277598204
194,51.0435080613635
195,50.2969934844232
196,54.3380208216214
197,50.9807245969248
198,51.7929131109703
199,54.4447450488607
200,44.3025027867209
201,49.3884182673309
202,49.6327563243855
203,47.2807767051311
204,36.1522660078343
205,53.2725278765383
206,52.7205394586829
207,57.8293624422527
208,50.2265501301087
209,57.5144148489141
210,60.0628400899997
211,58.1985217639611
212,60.2679439299539
213,72.9621185456971
214,80.1875494742083
215,81.1485558319966
216,88.0225580275457
217,72.5405037894287
218,86.3657786638867
219,75.9665555160392
220,64.8618439080502
221,69.1720122643269
222,70.6547871228382
223,59.8500428791154
224,66.7059127575019
225,65.7531000591385
226,56.4120132276689
227,60.6360391933841
228,68.7120879662396
229,65.160418589446
230,61.5599265302851
231,59.9585964867936
232,75.9104869039783
233,65.3487670215
234,62.3453906378854
235,67.5714402699572
236,87.4679079304947
237,56.8451829334425
238,58.7778456386398
239,74.4564117049965
240,67.8816944135591
241,68.2878964313053
242,51.9003671080888
243,58.0836151446088
244,71.7909779727994
245,58.795269180668
246,65.7982282831694
247,47.2676384913325
248,73.7016322182611
249,52.1566227487113
250,60.9959373995255
251,74.7828362559085
252,78.7332891713011
253,66.2402582876592
254,77.8710211692205
255,55.65286624144
256,82.1166653310345
