"Year","cpue"
81,90.1732967466852
82,67.0025045215923
83,71.7826862208851
84,77.84524517529
85,66.7282046892745
86,65.8190267804137
87,72.3853321961958
88,84.6198072894454
89,84.8712722817897
90,82.291026649349
91,79.3146718329508
92,91.8985686523886
93,84.457786959192
94,85.4529540262522
95,81.2065181759491
96,88.3539952435382
97,100.765371832492
98,77.2548328197731
99,81.3800375388988
100,87.4994219768391
101,75.9031869511048
102,74.7315834787436
103,62.9166154966736
104,80.6552588701869
105,85.5452789576894
106,80.6446751130481
107,53.8060334076929
108,62.6267784059057
109,67.1628535914124
110,69.5470212439412
111,62.3577845860373
112,66.7554504521288
113,84.4918401957692
114,62.2644268987769
115,53.9139117761343
116,81.5626413508302
117,94.2917115723978
118,76.6102097132684
119,86.4295404875704
120,101.162641493277
121,99.7571561753787
122,75.7827334552452
123,83.8850426399788
124,82.3805913115815
125,87.3932609422197
126,65.5482792176605
127,62.3740728298811
128,81.3638247537592
129,89.5674670796765
130,71.7875284716024
131,76.23940926075
132,95.8015507026299
133,98.6832910175257
134,89.6621352196302
135,79.6196892104889
136,78.1934196449562
137,87.4959010539076
138,74.6197218896697
139,55.8457385113939
140,60.707911273299
141,74.6058582425618
142,63.9462299050597
143,56.5586575643385
144,68.7207858388161
145,72.6905746182263
146,59.9793177175857
147,65.9981733606443
148,68.4287434492445
149,75.9442120060835
150,56.105373309475
151,49.9461138986081
152,51.7531961052745
153,59.0795290444033
154,57.1825224679092
155,48.0575054391359
156,54.7710167096963
157,61.9378081065117
158,67.4884600699478
159,59.9318067060295
160,45.6912141071213
161,60.0357991643355
162,68.8699741873324
163,67.73859754494
164,57.822520893869
165,81.0510250060362
166,84.2485644853411
167,63.3839668207759
168,72.5232734640271
169,89.1882997378314
170,100.905233618178
171,85.1408754889398
172,79.6313361950705
173,84.9251097693586
174,80.2800789199954
175,60.3683090618769
176,56.5530441445321
177,58.7114174597218
178,58.5692063617021
179,59.4150881426284
180,54.3892169863298
181,55.9176357446996
182,52.0240699643773
183,44.7252140483275
184,39.6863119021603
185,47.1903461214442
186,41.3968282082964
187,42.5092817595707
188,38.1805626283212
189,41.4937938298993
190,38.7572369775182
191,42.1201928487365
192,39.9894135253866
193,41.9008450906984
194,41.3548137984079
195,48.294272311405
196,47.7389456619769
197,47.8800636058094
198,50.0053063446775
199,54.5616025812501
200,48.013615888951
201,58.6698181285291
202,60.9377223550144
203,57.969441905039
204,46.5788287400889
205,63.1274324476244
206,57.8927103935717
207,55.3303237929653
208,51.7198234243661
209,49.5112031018493
210,53.2143247980679
211,51.9935349427622
212,52.1541980928644
213,57.9578205059144
214,62.7558500457911
215,57.6970467489099
216,60.0824459081167
217,54.766076349196
218,67.5877909184051
219,64.3905727850145
220,61.6107190439773
221,67.6335287787042
222,68.8433950064075
223,60.6012383427518
224,70.0968016564929
225,65.9096960150988
226,58.586241013811
227,65.0307557472849
228,73.7939988670155
229,81.5082419566374
230,66.6488859062474
231,60.7365844370097
232,80.7394456400991
233,70.4631148106945
234,67.6780839650824
235,69.0880581426345
236,80.5914821160038
237,54.1063612520805
238,56.6935369796134
239,61.319494219421
240,56.0167593514008
241,60.0327683904536
242,46.4225283222622
243,53.1492676028345
244,71.849773884491
245,68.3153845575269
246,81.9940622688322
247,56.1805532731532
248,98.6200532418032
249,75.7008227188054
250,93.4059380432683
251,98.7198430019502
252,112.69171670247
253,83.7915495443964
254,115.900950813983
255,69.62936384067
256,121.607684169732
