"Cell","Key","Value","Var_explained","Rank"
2,"Lon","67.5",0.0191282185907031,1
1,"Lat","-7.5",0.0149224368853707,2
2,"Lon","72.5",0.014032722011751,3
1,"Lon","42.5",0.0118010831860437,4
2,"Lat","7.5",0.0113344806851718,5
2,"Lon","77.5",0.0110658481834325,6
2,"Lat","12.5",0.0108057205187035,7
1,"Lon","47.5",0.0107087553913914,8
2,"Lon","82.5",0.0104317745871686,9
2,"Lon","47.5",0.0102937501397691,10
2,"Lon","62.5",0.0101126849284341,11
1,"Lat","-17.5",0.0100900276023257,12
2,"Lat","2.5",0.0100808643405772,13
1,"Lon","57.5",0.00994245829935008,14
1,"Lon","72.5",0.0098946313534829,15
1,"Lon","37.5",0.00985537124048416,16
2,"Lon","87.5",0.00977459984891996,17
2,"Lon","52.5",0.00974183789065709,18
1,"Lon","62.5",0.00972846220216628,19
1,"Lon","77.5",0.00970854115224892,20
1,"Lon","67.5",0.00969046643452224,21
1,"Lat","-22.5",0.00947247175989139,22
1,"Lon","82.5",0.00942646090702141,23
1,"Lat","-12.5",0.00941149417607945,24
1,"Lon","52.5",0.00934479561042865,25
2,"Lon","57.5",0.00933809227148098,26
2,"Lon","92.5",0.00933321355695695,27
1,"Lon","87.5",0.0092320655087041,28
2,"Lat","17.5",0.00920182553726223,29
1,"Lon","92.5",0.00912081235128914,30
